Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
41814,I. Asimov: A Memoir,Isaac Asimov,"Asimov, Isaac",,"=""055356997X""","=""9780553569971""",0,4.02,Bantam,Mass Market Paperback,578,1995,1994,2017/07/01,2017/07/10,,,read,,,,1,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",5,4.28,Penguin Books,Paperback,254,2006,180,2017/08/10,2017/08/10,,,read,,,,1,0
89230,Augustus: The Life of Rome's First Emperor,Anthony Everitt,"Everitt, Anthony",,"=""1400061288""","=""9781400061280""",4,3.94,Random House,Hardcover,377,2006,2006,2017/08/10,2017/08/10,,,read,,,,1,0
10569,On Writing: A Memoir of the Craft,Stephen King,"King, Stephen",,"=""0743455967""","=""9780743455961""",0,4.34,Pocket Books,Mass Market Paperback,320,2002,2000,2018/01/01,2016/10/17,,,read,,,,1,0
19351,The Epic of Gilgamesh,Anonymous,"Anonymous, Anonymous","N.K. Sandars, John Maier, Herbert Mason, John H. Marks, Morris Jastrow Jr.","=""0141026286""","=""9780141026282""",0,3.71,Penguin Books Limited,Paperback,120,2006,-1200,2018/01/01,2017/12/13,,,read,,,,1,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",0,3.76,"Dover Publications, Incorporated",Paperback,129,1991,1759,2018/01/29,2017/12/13,,,read,,,,1,0
174354,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,Laurence Bergreen,"Bergreen, Laurence",,"=""006093638X""","=""9780060936389""",0,4.17,Perennial / HarperCollins,Paperback,438,2004,2003,2018/02/04,2017/12/12,,,read,,,,3,0
102030,Musashi,Eiji Yoshikawa,"Yoshikawa, Eiji","Charles S. Terry, Edwin O. Reischauer","=""4770019572""","=""9784770019578""",5,4.47,Kodansha International,Hardcover,970,1995,1935,2018/02/04,2018/02/03,,,read,,,,2,0
6419887,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,William Kamkwamba,"Kamkwamba, William",Bryan Mealer,"=""0061730327""","=""9780061730320""",0,4.08,William Morrow,Hardcover,270,2009,2009,2018/05/25,2018/06/25,,,read,,,,2,0
13912,A Beautiful Mind,Sylvia Nasar,"Nasar, Sylvia",,"=""0571212921""","=""9780571212927""",0,4.13,Faber and Faber,Paperback,461,1999,1998,2018/06/25,2018/06/25,,,read,,,,2,0
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",4,4.01,Anchor Books,Paperback,203,1997,1996,2018/10/26,2018/10/21,,,read,,,,1,0
23913,The Marriage of Heaven and Hell,William Blake,"Blake, William",,"=""0486281221""","=""9780486281223""",0,4.20,Dover Publications,Paperback,48,1994,1790,2018/07/15,2018/07/15,,,read,,,,1,0
830502,It,Stephen King,"King, Stephen",,"=""0450411435""","=""9780450411434""",5,4.24,New English Library,Paperback,1168,1987,1986,2018/11/05,2018/10/04,,,read,,,,1,0
553930,A Clean Well-Lighted Place,Ernest Hemingway,"Hemingway, Ernest",,"=""0886823455""","=""9780886823450""",0,4.11,Creative Education,Library Binding,30,1990,1933,2018/12/05,2018/10/18,,,read,,,,1,0
9137064,Story of a Good Brahmin,Voltaire,"Voltaire, Voltaire",,"=""""","=""""",0,3.70,,Paperback,,,1761,2019/01/22,2019/01/22,,,read,,,,1,0
982310,Phaedo,Plato,"Plato, Plato","David Gallop, R.D. Archer-Hind","=""0192839535""","=""9780192839534""",0,4.07,Oxford University Press,Paperback,144,1993,-380,2019/01/24,2019/02/01,,,read,,,,1,0
811970,Plato: Euthyphro,Plato,"Plato, Plato",Chris Emlyn-Jones,"=""1853991325""","=""9781853991325""",0,3.94,Bristol Classical Press,Paperback,120,1998,-399,2019/01/29,2019/02/01,,,read,,,,1,0
8500991,Principal Doctrines,Epicurus,"Epicurus, Epicurus",,"=""""","=""""",0,3.84,,Kindle Edition,7,,2007,2019/02/01,2019/02/06,,,read,,,,1,0
6706791,Letter to Herodotus,Epicurus,"Epicurus, Epicurus",,"=""""","=""""",0,3.70,,ebook,,,-260,2019/02/04,2019/02/06,,,read,,,,2,0
1240353,Proslogion,Anselm of Canterbury,"Canterbury, Anselm of",Max J. Charlesworth,"=""0268016976""","=""9780268016975""",0,3.80,University of Notre Dame Press,Paperback,206,1979,1078,2019/02/06,2019/02/07,,,read,,,,2,0
11989,The Plague,Albert Camus,"Camus, Albert",Stuart Gilbert,"=""""","=""""",0,4.02,Vintage International,Paperback,308,1991,1947,,2019/03/06,to-read,to-read (#129),to-read,,,,0,0
11990,The Rebel,Albert Camus,"Camus, Albert",,"=""0679733841""","=""9780679733843""",0,4.14,Vintage,Paperback,320,1992,1951,,2019/03/06,to-read,to-read (#128),to-read,,,,0,0
11987,The Myth of Sisyphus and Other Essays,Albert Camus,"Camus, Albert",Justin O'Brien,"=""""","=""""",0,4.22,Vintage International,Paperback,212,1991,1942,,2019/03/06,to-read,to-read (#127),to-read,,,,0,0
208036,Metaphysics,Aristotle,"Aristotle, Aristotle","Joe Sachs, Michael Levine","=""1888009039""","=""9781888009033""",0,4.07,Green Lion Press,Paperback,365,1999,-330,,2019/02/28,to-read,to-read (#126),to-read,,,,0,0
9454,Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel,"Hegel, Georg Wilhelm Friedrich","J.N. Findlay, A.V. Miller","=""0198245971""","=""9780198245971""",0,3.96,Oxford University Press,Paperback,640,1976,1807,,2019/02/28,to-read,to-read (#125),to-read,,,,0,0
37941732,Hiking with Nietzsche: On Becoming Who You Are,John Kaag,"Kaag, John",,"=""0374170010""","=""9780374170011""",0,3.67,"Farrar, Straus and Giroux",Hardcover,272,2018,2018,,2019/02/28,to-read,to-read (#124),to-read,,,,0,0
92402,Introduction to Metaphysics,Martin Heidegger,"Heidegger, Martin","Gregory Fried, Richard Polt","=""0300083289""","=""9780300083286""",0,4.04,Yale University Press,Paperback,254,2000,1929,,2019/02/26,to-read,to-read (#123),to-read,,,,0,0
10033,Being and Nothingness,Jean-Paul Sartre,"Sartre, Jean-Paul",,"=""0415278481""","=""9780415278485""",0,3.99,Routledge,Paperback,688,2003,1943,,2019/02/26,to-read,to-read (#122),to-read,,,,0,0
61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sagan, Carl",,"=""0345376595""","=""9780345376596""",0,4.33,Ballantine Books,Paperback,384,1997,1994,,2016/01/11,,,read,,,,1,0
253285,Whom the Gods Love: The Story of Evariste Gaolois,Leopold Infeld,"Infeld, Leopold",,"=""0873531256""","=""9780873531252""",0,4.16,Natl Council of Teachers of,Hardcover,323,1978,1950,,2019/01/25,to-read,to-read (#121),to-read,,,,0,0
18288,Critique of Pure Reason,Immanuel Kant,"Kant, Immanuel","Paul Guyer, Allen W. Wood","=""0521657296""","=""9780521657297""",0,3.96,Cambridge University Press,Paperback,785,1999,1781,,2019/01/02,to-read,to-read (#120),to-read,,,,0,0
39671233,The Quantum World: The Disturbing Theory at the Heart of Reality,New Scientist,"Scientist, New",,"=""185788969X""","=""9781857889697""",0,4.00,Nicholas Brealey,Kindle Edition,216,2017,,,2018/06/30,to-read,to-read (#109),to-read,,,,0,0
274064,The Fourth Dimension: A Guided Tour of the Higher Universes,Rudy Rucker,"Rucker, Rudy",,"=""0395393884""","=""9780395393888""",0,4.15,Mariner Books,Paperback,228,1985,1984,,2018/10/31,to-read,to-read (#119),to-read,,,,0,0
116185,Journey through Genius: The Great Theorems of Mathematics,William Dunham,"Dunham, William",,"=""014014739X""","=""9780140147391""",0,4.22,Penguin Books,Paperback,320,1991,1990,,2018/10/31,to-read,to-read (#118),to-read,,,,0,0
1118372,"The Stars, The Snow, The Fire: Twenty-Five Years in the Alaska Wilderness",John Haines,"Haines, John",,"=""0671725262""","=""9780671725266""",0,3.80,Washington Square Press,Paperback,192,1992,1992,,2018/10/26,to-read,to-read (#117),to-read,,,,0,0
1852,The Call of the Wild,Jack London,"London, Jack",Avi,"=""""","=""""",0,3.90,Scholastic,Mass Market Paperback,172,2001,1903,,2018/10/26,,,read,,,,1,0
835295,The Works of Henry David Thoreau,Henry David Thoreau,"Thoreau, Henry David",,"=""0681981903""","=""9780681981904""",0,4.37,State Street Press,Leather Bound,604,2001,1942,,2018/10/26,to-read,to-read (#116),to-read,,,,0,0
16902,Walden,Henry David Thoreau,"Thoreau, Henry David",Bill McKibben,"=""""","=""""",0,3.78,Princeton University Press,Paperback,352,2004,1854,,2018/10/26,to-read,to-read (#115),to-read,,,,0,0
79909,In Patagonia,Bruce Chatwin,"Chatwin, Bruce",Nicholas Shakespeare,"=""0142437190""","=""9780142437193""",0,3.68,Penguin Classics,Paperback,199,2003,1977,,2018/10/21,to-read,to-read (#114),to-read,,,,0,0
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"Bryson, Bill",,"=""0307279464""","=""9780307279460""",0,4.06,Vintage,Mass Market Paperback,397,2006,1998,,2018/10/21,to-read,to-read (#113),to-read,,,,0,0
1384026,"Introduction to Automata Theory, Languages, and Computation",John E. Hopcroft,"Hopcroft, John E.","Jeffrey D. Ullman, Rotwani, Rajeev Motwani","=""0201441241""","=""9780201441246""",0,4.05,Addison Wesley,Hardcover,521,2000,1979,,2018/10/20,to-read,to-read (#112),to-read,,,,0,0
284369,Computers and Intractability: A Guide to the Theory of NP-Completeness (Series of Books in the Mathematical Sciences),Michael R. Garey,"Garey, Michael R.",David S. Johnson,"=""0716710455""","=""9780716710455""",0,4.14,W. H. Freeman,Paperback,340,1979,1979,,2018/10/20,to-read,to-read (#111),to-read,,,,0,0
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,"=""0385737947""","=""9780385737944""",0,4.05,Delacorte Press,Hardcover,384,2009,2009,,2018/10/19,,,read,,,,1,0
29254,Be Here Now,Ram Dass,"Dass, Ram",Richard Alpert,"=""0517543052""","=""9780517543054""",0,4.33,"Lama Foundation (San Cristobal, NM)",Paperback,416,1971,1971,,2018/05/04,to-read,to-read (#108),to-read,,,,0,0
1118087,"The Measure of My Days: One Woman's Vivid, Enduring Celebration of Life and Aging",Florida Scott-Maxwell,"Scott-Maxwell, Florida",,"=""0140051643""","=""9780140051643""",0,3.97,Penguin Books,Paperback,160,1979,1968,,2017/12/28,,,read,,,,1,0
30618260,Idea Makers: Personal Perspectives on the Lives & Ideas of Some Notable People,Stephen Wolfram,"Wolfram, Stephen",,"=""1579550037""","=""9781579550035""",0,3.63,"Wolfram Media, Inc.",Hardcover,250,2016,2016,,2018/02/14,to-read,to-read (#107),to-read,,,,0,0
331680,Programming the Universe: A Quantum Computer Scientist Takes on the Cosmos,Seth Lloyd,"Lloyd, Seth",,"=""1400040922""","=""9781400040926""",0,4.01,Knopf,Hardcover,240,2006,2006,,2018/02/14,to-read,to-read (#106),to-read,,,,0,0
7865083,Liar's Poker,Michael   Lewis,"Lewis, Michael",,"=""039333869X""","=""9780393338690""",0,4.15,W. W. Norton & Company,Paperback,310,2010,1989,,2016/05/02,,,read,,,,1,0
18222878,The Rise of Superman: Decoding the Science of Ultimate Human Performance,Steven Kotler,"Kotler, Steven",,"=""1477800832""","=""9781477800836""",0,3.92,New Harvest,Hardcover,256,2014,2014,,2016/03/08,,,read,,,,1,0
17143,Go Tell It on the Mountain,James Baldwin,"Baldwin, James",,"=""0141185910""","=""9780141185910""",0,4.04,Penguin,Paperback,256,2001,1953,,2018/01/28,to-read,to-read (#105),to-read,,,,0,0
37923001,Fall of the Last Ryujin,Dane A. Rodriguez,"Rodriguez, Dane A.",,"=""""","=""""",0,0.0,,ebook,101,2018,,,2018/01/12,,,read,,,,1,0
22591512,Losing the War,Lee Sandlin,"Sandlin, Lee",,"=""""","=""""",0,4.60,,,65,1997,1997,,2017/12/13,,,read,,,,1,0
20949792,Augustus: First Emperor of Rome,Adrian Goldsworthy,"Goldsworthy, Adrian",,"=""0300178727""","=""9780300178722""",0,4.28,Yale University Press,Hardcover,624,2014,2014,,2016/04/12,,,read,,,,1,0
57854,Tao Te Ching,Lao Tzu,"Tzu, Lao","Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe","=""0679776192""","=""9780679776192""",0,4.30,Vintage/Random House (NY),Paperback,184,1997,-400,,2017/12/13,to-read,to-read (#104),to-read,,,,0,0
2924651,Fathers and Sons,Ivan Turgenev,"Turgenev, Ivan",Richard Freeborn,"=""019953604X""","=""9780199536047""",0,3.99,Oxford University Press,Paperback,215,2008,1862,,2017/12/13,to-read,to-read (#103),to-read,,,,0,0
422755,The Journals,James Cook,"Cook, James",Philip Edwards,"=""0140436472""","=""9780140436471""",0,3.92,Penguin Classics,Paperback,672,2003,1825,,2017/12/13,to-read,to-read (#102),to-read,,,,0,0
236830,The Journals of Lewis and Clark,Meriwether Lewis,"Lewis, Meriwether","Stephen E. Ambrose, Bernard DeVoto, William  Clark","=""0395859964""","=""9780395859964""",0,4.11,Mariner Books,Paperback,576,1997,1905,,2017/12/13,to-read,to-read (#101),to-read,,,,0,0
19068,The Nicomachean Ethics,Aristotle,"Aristotle, Aristotle","Hugh Tredennick, J.A.K. Thomson, Jonathan Barnes","=""0140449493""","=""9780140449495""",0,3.99,Penguin Classics,Paperback,329,2004,-350,,2017/12/13,to-read,to-read (#100),to-read,,,,0,0
25241,The Philosophy of History,Georg Wilhelm Friedrich Hegel,"Hegel, Georg Wilhelm Friedrich","James Sibree, C.J. Friedrich, Charles Hegel","=""0486437558""","=""9780486437552""",0,3.82,Dover Publications,Paperback,480,2004,1831,,2017/12/13,to-read,to-read (#99),to-read,,,,0,0
732562,The Rime of the Ancient Mariner,Samuel Taylor Coleridge,"Coleridge, Samuel Taylor",Gustave Doré,"=""0486223051""","=""9780486223056""",0,3.96,Dover Publications,Paperback,77,1970,1798,,2017/12/13,to-read,to-read (#98),to-read,,,,0,0
821271,"Harmony of the World by Johannes Kepler: Memoirs, American Philosophical Society (vol. 209) (Memoirs of the American Philosophical Society)",Johannes Kepler,"Kepler, Johannes",,"=""0871692090""","=""9780871692092""",0,4.03,The American Philosophical Society Press,Hardcover,549,1997,1619,,2017/12/13,to-read,to-read (#97),to-read,,,,0,0
123632,Man and His Symbols,C.G. Jung,"Jung, C.G.","Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John    Freeman, Marie-Louise von Franz","=""0440351839""","=""9780440351832""",0,4.19,Dell,Mass Market Paperback,415,1968,1964,,2017/12/13,to-read,to-read (#96),to-read,,,,0,0
243685,A History of Western Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""0671201581""","=""9780671201586""",0,4.12,Simon & Schuster,Paperback,906,1986,1945,,2017/12/13,to-read,to-read (#95),to-read,,,,0,0
19404,The Decline and Fall of the Roman Empire,Edward Gibbon,"Gibbon, Edward",,"=""1579125220""","=""9781579125226""",0,4.02,Black Dog & Leventhal Pub,Hardcover,704,2005,1776,,2017/12/13,to-read,to-read (#94),to-read,,,,0,0
15645,Inferno,Dante Alighieri,"Alighieri, Dante",Anthony Esolen,"=""0812970063""","=""9780812970067""",0,4.02,Modern Library,Paperback,490,2003,1320,,2017/12/13,to-read,to-read (#93),to-read,,,,0,0
67890,The Archetypes and the Collective Unconscious (Collected Works 9i),C.G. Jung,"Jung, C.G.","Michael Fordham, Herbert Read, R.F.C. Hull","=""0691097615""","=""9780691097619""",0,4.30,Princeton University Press (NJ),Hardcover,550,1969,1959,,2017/12/13,to-read,to-read (#92),to-read,,,,0,0
261243,History of the Peloponnesian War,Thucydides,"Thucydides, Thucydides","M.I. Finley, Rex Warner","=""0140440399""","=""9780140440393""",0,3.91,Penguin Books,Paperback,648,1972,-411,,2017/12/13,to-read,to-read (#91),to-read,,,,0,0
11127,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0066238501""","=""9780066238500""",0,4.27,HarperCollins,Paperback,767,2014,1956,,2017/12/13,,,read,,,,1,0
1715,Metamorphoses,Ovid,"Ovid, Ovid","David Raeburn, Denis Feeney","=""014044789X""","=""9780140447897""",0,4.09,Penguin,Paperback,723,2004,8,,2017/12/13,to-read,to-read (#90),to-read,,,,0,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel","=""""","=""""",0,3.89,Norton,Paperback,464,2002,1847,,2017/12/13,,,read,,,,1,0
534289,The I Ching or Book of Changes,Unknown,"Unknown, Unknown","Cary F. Baynes, Richard Wilhelm, C.G. Jung","=""069109750X""","=""9780691097503""",0,4.19,Princeton University Press,Hardcover,740,1997,-850,,2017/12/13,to-read,to-read (#89),to-read,,,,0,0
117031,On War,Carl von Clausewitz,"Clausewitz, Carl von","Michael Eliot Howard, Peter Paret","=""0691018545""","=""9780691018546""",0,3.96,Princeton University Press,Paperback,732,1989,1832,,2017/12/13,to-read,to-read (#88),to-read,,,,0,0
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""""","=""""",0,3.68,Modern Library,Hardcover,320,2001,1719,,2017/12/13,,,read,,,,1,0
1934,Little Women,Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",0,4.15,Signet Classics,Paperback,449,2004,1868,,2017/12/13,,,read,,,,1,0
12914,The Aeneid,Virgil,"Virgil, Virgil","Robert Fitzgerald, David   West","=""0679729526""","=""9780679729525""",0,3.86,Vintage,Paperback,442,1990,-19,,2017/12/13,to-read,to-read (#87),to-read,,,,0,0
2696,The Canterbury Tales,Geoffrey Chaucer,"Chaucer, Geoffrey",Nevill Coghill,"=""0140424385""","=""9780140424386""",0,3.52,Penguin Books,Paperback,504,2003,1400,,2017/12/13,to-read,to-read (#86),to-read,,,,0,0
99944,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana","Juan Mascaró, Simon Brodbeck","=""0140449183""","=""9780140449181""",0,4.18,Penguin,Paperback,160,2003,-400,,2017/12/13,to-read,to-read (#85),to-read,,,,0,0
1381,The Odyssey,Homer,"Homer, Homer","Bernard Knox, Robert Fagles","=""0143039954""","=""9780143039952""",0,3.81,Penguin Classics ,Paperback,541,2006,-700,,2017/12/13,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2017/12/13,,,read,,,,1,0
30289,The Republic,Plato,"Plato, Plato",Desmond Lee,"=""0140449140""","=""9780140449143""",0,3.96,Penguin Classics,Paperback,416,2003,-375,,2017/12/13,to-read,to-read (#84),to-read,,,,0,0
2341767,Physics for Future Presidents: The Science Behind the Headlines,Richard A. Muller,"Muller, Richard A.",,"=""0393066274""","=""9780393066272""",0,4.02,W. W. Norton & Company,Hardcover,380,2008,2006,,2016/01/11,,,read,,,,1,0
345912,The White Nile,Alan Moorehead,"Moorehead, Alan",,"=""""","=""""",0,4.11,Harper Perennial,Paperback,348,2000,1960,,2017/12/12,to-read,to-read (#83),to-read,,,,0,0
183645,Voyage of the Beagle,Charles Darwin,"Darwin, Charles",,"=""014043268X""","=""9780140432688""",0,4.02,Penguin Books,Paperback,432,1989,1839,,2017/12/12,to-read,to-read (#82),to-read,,,,0,0
59149,Beware of Pity,Stefan Zweig,"Zweig, Stefan","Phyllis Blewitt, Trevor Blewitt","=""""","=""""",0,4.24,NYRB Classics,Paperback,353,2006,1939,,2017/12/12,to-read,to-read (#81),to-read,,,,0,0
629429,The World of Yesterday,Stefan Zweig,"Zweig, Stefan",Harry Zohn,"=""0803252242""","=""9780803252240""",0,4.51,University of Nebraska Press,Paperback,455,1964,1942,,2017/12/12,to-read,to-read (#80),to-read,,,,0,0
849052,Montaigne,Stefan Zweig,"Zweig, Stefan",,"=""3596127262""","=""9783596127269""",0,4.04,FISCHER Taschenbuch,Paperback,128,1995,1941,,2017/12/12,to-read,to-read (#79),to-read,,,,0,0
735237,The Book of Telling: Tracing the Secrets of My Father's Lives,Sharona Ben-Tov Muir,"Muir, Sharona Ben-Tov",,"=""0805242341""","=""9780805242348""",0,3.90,Schocken,Hardcover,288,2005,2005,,2017/08/20,to-read,to-read (#78),to-read,,,,0,0
1045017,The Discourses,Epictetus,"Epictetus, Epictetus","Christopher Gill, Richard Stoneman, Robin Hard","=""0460873121""","=""9780460873123""",0,4.27,Everyman ,Paperback,384,1995,108,,2017/08/20,to-read,to-read (#77),to-read,,,,0,0
376895,Stalking the Wild Pendulum: On the Mechanics of Consciousness,Itzhak Bentov,"Bentov, Itzhak",William A. Tiller,"=""0892812028""","=""9780892812028""",0,4.29,Destiny Books,Paperback,193,1988,1977,,2017/08/20,to-read,to-read (#76),to-read,,,,0,0
21032,Existential Psychotherapy,Irvin D. Yalom,"Yalom, Irvin D.",,"=""0465021476""","=""9780465021475""",0,4.45,Basic Books,Hardcover,544,1980,1980,,2017/08/20,to-read,to-read (#75),to-read,,,,0,0
97411,Letters from a Stoic,Seneca,"Seneca, Seneca",,"=""0140442103""","=""9780140442106""",0,4.35,Penguin Books,Paperback,254,2004,65,,2017/08/20,to-read,to-read (#74),to-read,,,,0,0
238558,A New Kind of Science,Stephen Wolfram,"Wolfram, Stephen",,"=""1579550088""","=""9781579550080""",0,3.62,"Wolfram Media, Inc.",Hardcover,1264,2002,1997,,2017/08/20,to-read,to-read (#73),to-read,,,,0,0
326790,The Society of Mind,Marvin Minsky,"Minsky, Marvin",,"=""0671657135""","=""9780671657130""",0,4.04,Simon & Schuster,Paperback,336,1988,1985,,2017/08/20,to-read,to-read (#72),to-read,,,,0,0
2333956,The Annotated Turing: A Guided Tour Through Alan Turing's Historic Paper on Computability and the Turing Machine,Charles Petzold,"Petzold, Charles",,"=""0470229055""","=""9780470229057""",0,4.26,Wiley,Paperback,372,2008,2008,,2017/08/20,to-read,to-read (#71),to-read,,,,0,0
135151,The Grand Strategy of the Roman Empire from the First Century AD to the Third,Edward N. Luttwak,"Luttwak, Edward N.",,"=""0801821584""","=""9780801821585""",0,4.01,Johns Hopkins University Press,Paperback,255,1979,1976,,2017/08/20,to-read,to-read (#70),to-read,,,,0,0
849866,Mathematics and the Imagination (Dover Books on Mathematics),Edward Kasner,"Kasner, Edward",James Newman,"=""0486417034""","=""9780486417035""",0,4.19,Dover Publications,Paperback,400,2001,1940,,2017/07/17,to-read,to-read (#69),to-read,,,,0,0
7053630,"The Works of Archimedes: Volume 1, The Two Books On the Sphere and the Cylinder: Translation and Commentary",Archimedes,"Archimedes, Archimedes",Reviel Netz,"=""0521117984""","=""9780521117982""",0,3.67,Cambridge University Press,Paperback,388,2009,2004,,2017/07/10,to-read,to-read (#68),to-read,,,,0,0
19411949,The Sand Reckoner of Archimedes,Archimedes,"Archimedes, Archimedes",,"=""""","=""""",0,4.00,,Kindle Edition,12,2010,-200,,2017/07/10,to-read,to-read (#67),to-read,,,,0,0
1398393,The Works of Archimedes (Dover Books on Mathematics),Archimedes,"Archimedes, Archimedes",Thomas Little Heath,"=""0486420841""","=""9780486420844""",0,4.27,Dover Publications,Paperback,576,2002,-212,,2017/07/10,to-read,to-read (#66),to-read,,,,0,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",0,4.17,Bantam,Hardcover,244,2004,1951,,2016/01/11,,,read,,,,1,0
33970903,"The Rise of Sivagami (Baahubali: Before the Beginning, #1)",Anand Neelakantan,"Neelakantan, Anand",,"=""9386224445""","=""9789386224446""",2,3.83,Westland,Paperback,474,2017,2017,,2017/05/27,,,read,,,,1,0
32078427,Programmed Inequality: How Britain Discarded Women Technologists and Lost Its Edge in Computing (History of Computing),Marie Hicks,"Hicks, Marie",,"=""0262035545""","=""9780262035545""",0,4.13,MIT Press,Hardcover,352,2017,2017,,2017/04/26,to-read,to-read (#65),to-read,,,,0,0
400716,Introduction to the Theory of Computation,Michael Sipser,"Sipser, Michael",,"=""0534950973""","=""9780534950972""",0,4.23,Course Technology,Hardcover,456,2005,1996,,2017/02/26,to-read,to-read (#64),to-read,,,,0,0
393808,Multiagent Systems: A Modern Approach to Distributed Artificial Intelligence,Gerhard Weiss,"Weiss, Gerhard",,"=""0262731312""","=""9780262731317""",0,3.67,Mit Pr,Paperback,648,2000,1999,,2017/02/26,to-read,to-read (#63),to-read,,,,0,0
27543,Artificial Intelligence: A Modern Approach,Stuart Russell,"Russell, Stuart",Peter Norvig,"=""0137903952""","=""9780137903955""",0,4.20,Prentice Hall,Hardcover,1080,2003,1994,,2017/02/26,to-read,to-read (#62),to-read,,,,0,0
603339,Sex Energy: The Sexual Force in Man and Animals,Robert S. de Ropp,"Ropp, Robert S. de",,"=""0440078180""","=""9780440078180""",0,3.90,Delacorte Press (NY),Hardcover,250,1969,1969,,2017/02/26,to-read,to-read (#61),to-read,,,,0,0
1440878,Self-Completion: Keys to the Meaningful Life (Consciousness Classics),Robert S. de Ropp,"Ropp, Robert S. de",,"=""0895560534""","=""9780895560537""",0,4.41,Gateways Books & Tapes,Paperback,200,1991,1990,,2017/02/26,to-read,to-read (#60),to-read,,,,0,0
13589182,Mastery,Robert Greene,"Greene, Robert",,"=""0670024961""","=""9780670024964""",5,4.26,Viking,Hardcover,318,2012,2012,,2016/10/18,,,read,,,,1,0
1523528,Vision in Motion,László Moholy-Nagy,"Moholy-Nagy, László",,"=""0911498001""","=""9780911498004""",0,4.67,Paul Theobald & Co,Hardcover,371,1947,1947,,2016/12/29,to-read,to-read (#59),to-read,,,,0,0
17412,Chemistry: The Central Science,Theodore L. Brown,"Brown, Theodore L.","H. Eugene LeMay Jr., Bruce Edward Bursten, Julia R. Burdge","=""0130669970""","=""9780130669971""",0,3.89,Prentice Hall,Hardcover,1152,2002,1977,,2016/12/28,to-read,to-read (#58),to-read,,,,0,0
18222843,Stuff Matters: Exploring the Marvelous Materials That Shape Our Man-Made World,Mark Miodownik,"Miodownik, Mark",,"=""0544236041""","=""9780544236042""",0,4.11,Houghton Mifflin Harcourt,Hardcover,272,2014,2013,,2016/12/28,to-read,to-read (#57),to-read,,,,0,0
20729580,"Molecules: The Elements and the Architecture of Everything, Book 2 of 3",Theodore Gray,"Gray, Theodore",Nick Mann,"=""1579129714""","=""9781579129712""",0,4.44,Da Capo Lifelong Books,Hardcover,240,2014,2014,,2016/12/28,to-read,to-read (#56),to-read,,,,0,0
